word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
Gigabyte,3343,JBL,84,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
HB,9839,Carroll's,83,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,1
Steeden,88,2XU,83,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Gottex,186,RVCA,82,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Ron Jon,139,RVCA,82,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Philadelphia Cream Cheese,9,Triscuit,81,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Polk Audio,1,Digital Designs,79,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,1
Zipp,548,Wippermann,77,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
Cheese Nips,99,Kraft Macaroni and Cheese,76,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Teddy Grahams,84,Kraft Macaroni and Cheese,76,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Bentoel,81,Sejati,76,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,1
Soyombo,78,Chinggis Khan,76,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
BPL,1596,Funai,75,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Bontrager,394,Trek Bicycle Corporation,73,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
Teddy Grahams,84,Kraft Singles,73,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Kraft Macaroni and Cheese,76,Kraft Singles,73,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Blue Bunny,145,Blue Bell Creameries,72,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,1
Popov,9394,Rachmaninoff,69,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Kauffman,9383,Rachmaninoff,69,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Vox,6639,Rachmaninoff,69,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Spalding,12175,Lonsdale,68,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Puma,778,Lonsdale,68,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,FALSE,brands,1
Nat Sherman,72,Arturo Fuente,68,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Whatchamacallit,,Curly Wurly,67,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Milky Bar,89,Curly Wurly,67,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Minotaure,72,Drakkar Noir,67,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Arturo Fuente,68,La Carolina,66,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Transcend,12244,Surya,65,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Lenovo,161,Surya,65,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Zenith,8865,Surya,65,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Clarion,8267,AOC,65,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Polaris,7913,Bianco,63,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,1
Faraday,7161,Bianco,63,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,1
Steeden,88,Uhlsport,63,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Chamade,63,Mahora,63,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Alhambra,6349,Habana,62,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Polk Audio,1,Bang & Olufsen,62,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,1
Puma,778,CCM,58,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Curly Wurly,67,Clark Bar,58,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Euphoria,17997,Gaultier,54,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Skor,,Caramilk,54,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Spalding,12175,ISC,52,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Converse,96,ISC,52,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Lonsdale,68,ISC,52,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Everex,222,Elitegroup Computer Systems,52,https://en.wikipedia.org/wiki/List_of_laptop_brands_and_manufacturers,TRUE,brands,1
Aging Room,58,Diamond Crown,52,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Aman Resorts,63,Rocco Forte Hotels,51,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,1
Bubblicious,114,Big League Chew,49,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,1
Bubble Yum,,Big League Chew,49,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,1
Luvs,233,Fixodent,47,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,1
Pepsi,38546,Leed,46,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,1
Sprite,5279,Leed,46,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,1
Herron,87,Tylenol,45,https://en.wikipedia.org/wiki/Paracetamol_brand_names,TRUE,brands,1
Pot Noodle,7,Super Noodles,44,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,1
Panaracer,57,Speedplay,44,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
Ricoh,4845,MSI,40,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Kyocera,47,MSI,40,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Jolidon,86,Seafolly,39,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
RVCA,82,Seafolly,39,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Speedplay,44,Brooks Saddle,39,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
Happy Hippo,,Toffee Crisp,39,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Chinaco,,Tres Agaves,38,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,1
Chamade,63,Amarige,37,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Bubblicious,114,Super Bubble,36,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,1
Dubra,67,Danzka,36,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Hires Root Beer,44,Mug Root Beer,36,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,1
Cape Cod,2,Smartfood,33,https://en.wikipedia.org/wiki/List_of_popcorn_brands,TRUE,brands,1
Gigabyte,3343,Koss,33,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
BenQ,3325,Koss,33,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Charleston Chew,34,Violet Crumble,33,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Gigabyte Technology,,Maingear,32,https://en.wikipedia.org/wiki/List_of_laptop_brands_and_manufacturers,TRUE,brands,1
Foxconn,3942,Micron Technology,30,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Sitronics,36,Angstrem,29,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
MTs,3549,Ruger,28,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,1
Mizuno,4416,Kelme,26,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Berlei,95,Valisere,26,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,1
Bruno Banani,44,Valisere,26,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,1
Bermudez,39,Davidoff,25,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Henry Clay,3488,Davidoff,25,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Maggi,2978,Sapporo Ichiban,25,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,1
Tres Generaciones,57,Voodoo Tiki,25,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,1
Chinaco,,Arette,25,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,1
Micron Technology,30,Asus,23,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Amstrad,3446,Asus,23,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Gaymer Cider Company,,Thatchers Cider,23,https://en.wikipedia.org/wiki/List_of_cider_brands,TRUE,brands,1
Jiffy Pop,168,American Pop Corn Company,22,https://en.wikipedia.org/wiki/List_of_popcorn_brands,TRUE,brands,1
Mr. Pibb,26,Delaware Punch,22,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,1
Hiris,22,Eau Sauvage,22,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Panavision,1218,Naturama,21,https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,TRUE,brands,1
Meiji,9877,Orbit Gum,18,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,TRUE,brands,1
VAIO,3561,Digital Storm,18,https://en.wikipedia.org/wiki/List_of_laptop_brands_and_manufacturers,TRUE,brands,1
Cabaiguan,22,La Palina,18,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Hiris,22,Vol de Nuit,18,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Maxibon,,Peters Ice Cream,18,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,1
Galiano,1174,Camaguey,17,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Ritter Sport,27,Toffifee,17,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Ascend,184,Clairol,16,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,1
Mr. Big,1952,Kit Kat,16,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Top Deck,1753,Kit Kat,16,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Bulmers,493,Savanna Dry,16,https://en.wikipedia.org/wiki/List_of_cider_brands,TRUE,brands,1
Luksusowa,26,Crystal Head,16,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Belaya Rus,19,Minsk Kristall,16,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Diorissimo,19,Magie Noire,15,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Dairy Queen,2928,Ledo,14,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,1
MTX Audio,22,Phonocar,14,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,1
Kraft Mayo,,Breakstone's,14,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Getac,17,EVGA Corporation,13,https://en.wikipedia.org/wiki/List_of_laptop_brands_and_manufacturers,TRUE,brands,1
Prince Polo,15,M-Azing,13,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Magie Noire,15,Cuir de Russie,13,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Chapman's,4131,Carvel,12,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,1
Dreyer's,1586,Carvel,12,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,1
Ultimo,1545,Playtex,12,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,1
Fox Racing Shox,,Quality Bicycle Products,12,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
Line Skis,13,Liberty Skis,12,https://en.wikipedia.org/wiki/List_of_ski_brands,TRUE,brands,1
Leitch,16,Bugatti,11,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,1
Panavision,1218,TohoScope,11,https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,TRUE,brands,1
Freedent,26,Fruit Stripe gum,11,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,1
L'Interdit,14,Youth Dew,11,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Dzing!,11,Aventus,11,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Sachs,91746,Atala,9,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
Vittoria,26,Atala,9,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
SRAM,1974,Atala,9,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,1
Rolo,1153,Moka,9,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Best Western Hotels,329,Wyndham Worldwide,9,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,1
Stimorol,29,Sportlife,9,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,1
Technovision,28,Vistarama,9,https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,TRUE,brands,1
Espolon,22,Lunazul,9,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,1
O'Neill,2525,Jantzen,8,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Meiji,9877,M&M's,8,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,TRUE,brands,1
Mondial,14,Wismilak,8,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,1
La Perla,975,Jantzen,8,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Viewsonic,463,Blaupunkt,8,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Tim Tam,195,Caramello,8,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Ibuleve,35,Calprofen,8,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,TRUE,brands,1
Voice Mobile,12,QMobile,8,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Hindustan,16586,Tesla,7,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,1
Vanity Fair,16222,Aerie,7,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,1
Grey Goose,917,Adnams,7,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Gottex,186,Bravissimo,7,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Mio Destino,12,Lembrassa,7,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,1
Savinelli,7,La Flor Dominicana,7,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Speedo International Limited,7,Victoria's Secret,7,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Moser Baer,226,Intex,6,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Blue Bunny,145,Sealtest,6,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,1
Sigma,26625,Minox,5,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,1
Mondial,14,Alain Delon,5,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,1
Kempinski,1336,InterContinental Hotels Group,5,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,1
Cowon,352,Realtek,5,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Matacan,6,Juan Clemente,5,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Le De,5,Yvresse,5,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Zonda,499,Pantech,4,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Cheez Whiz,412,Lunchables,4,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Chips Ahoy!,379,Lunchables,4,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Chinggis,224,Nemiroff,4,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,1
Patagonia,8146,Island Company,3,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
Billabong,1377,Island Company,3,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,1
L'Homme,938,Samsara,3,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Choice Hotels,588,Loews Hotels,3,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,1
Black Orchid,429,UOMO,3,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Tizer,391,Irn Bru,3,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,FALSE,brands,1
Febreze,325,Swiffer,3,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,1
Actron,26,Haltran,3,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,TRUE,brands,1
Guerlinade,4,L'Origan,3,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
L'Origan,3,Krasnaya Moskva,3,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
BLK,381,Starbury,2,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Lite-On,317,Iiyama,2,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Blue Bunny,145,Graeter's,2,https://en.wikipedia.org/wiki/List_of_ice_cream_brands,TRUE,brands,1
Muguet,126,J'Adore,2,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Woodchuck Hard Cider,5,Fox Barrel Cider,2,https://en.wikipedia.org/wiki/List_of_cider_brands,TRUE,brands,1
Angry Orchard,4,Fox Barrel Cider,2,https://en.wikipedia.org/wiki/List_of_cider_brands,TRUE,brands,1
Naturella,3,Head & Shoulders,2,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,1
L'Anarchiste,3,Xeryus,2,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
L'Anarchiste,3,Tabarome,2,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Rollton,2,Mivina,2,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,1
Tang,75175,TUC,1,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Excel,34537,Ice Breakers,1,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,1
Moro,19736,After Eight,1,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Bahia,184,Camacho,1,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Talavera,91,Quevedo,1,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,1
Tic Tac,671,Ice Breakers,1,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,1
Mentos,621,Ice Breakers,1,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,1
Corralejo,495,Cabo Wabo,1,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,1
Agent Provocateur,493,Wacoal,1,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,1
Indomie,171,Top Ramen,1,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,1
Capri Sun,161,Fig Newton,1,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Sugino,155,Pearl Izumi,1,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
Le Coq Sportif,152,Pearl Izumi,1,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,1
TechniSat,116,Amoi,1,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,1
Trident,16487,Cadbury's Dairy Milk,0,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,TRUE,brands,1
Orbit Gum,18,Reese's Peanut Butter Cups,0,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,TRUE,brands,1
Heckler & Koch,9,Adams Arms,0,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,1
Armada skis,9,Moment Skis,0,https://en.wikipedia.org/wiki/List_of_ski_brands,TRUE,brands,1
Motel 6,5,Taj Hotels Resorts and Palaces,0,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,1
Fensum,2,Perfalgan,0,https://en.wikipedia.org/wiki/Paracetamol_brand_names,TRUE,brands,1
Pyrigesic,0,Metacin,0,https://en.wikipedia.org/wiki/Paracetamol_brand_names,TRUE,brands,1
3 Musketeers,0,Reese's Sticks,0,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
3 Musketeers,0,Reese's Fast Break,0,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Galaxy Caramel,0,Galaxy Ripple,0,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,1
Mountain Dew Pitch Black II,0,Mountain Dew Revolution,0,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,1
Air Crisps,0,Better Cheddars,0,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,1
Prescriptives Calyx,0,Prada Infusion d'Iris,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Odeur 53,0,CK One,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Bulgari Black,0,Passage d'Enfer,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Patou Pour Homme,0,Philtre d'Amour,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Azzaro Pour Homme,0,Versace Man,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Versace Man,0,Versense,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Ambre Sultan,0,Amber pour Homme,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Amber pour Homme,0,Allure Homme Sport,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Amber pour Homme,0,Acqua di Parma Colonia,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Allure Homme,0,Acqua di Parma Colonia,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
28 La Pausa,0,Narciso Rodriguez For Her,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
L'Heure Bleue,0,Eau des Merveilles,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Eau d'Orange Verte,0,Eau de Guerlain,0,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,1
Cadbury's Dairy Milk,0,Galaxy bar,0,https://en.wikipedia.org/wiki/List_of_top-selling_candy_brands,TRUE,brands,1
