name,source,type
Prime factor FFT algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Rader's FFT algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Fast folding algorithm: an efficient algorithm for the detection of approximately periodic events within time series data,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Gerchberg Saxton algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Goertzel algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Karplus Strong string synthesis,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Contrast Enhancement,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Histogram equalization,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Adaptive histogram equalization,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Connected component labeling,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Dithering and half toning,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Error diffusion,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Floyd Steinberg dithering,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Ordered dithering,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Riemersma dithering,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Elser difference map algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Feature detection,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Canny edge detector,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Generalised Hough transform,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Hough transform,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Marr Hildreth algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
SIFT,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Richardson Lucy deconvolution,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Blind deconvolution,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Median filtering,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Seam carving,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
GrowCut algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Random walker algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Region growing,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Watershed transformation,https://en.wikipedia.org/wiki/List_of_algorithms,dsp-algo
Cache algorithms,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
CHS conversion,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Double dabble,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Hash Function,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Fowler Noll Vo hash function,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Pearson hashin,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Zobrist hashing,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Unicode Collation Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Xor swap algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Block nested loop,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Hash join,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Nested loop join,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Sort-Merge Join,https://en.wikipedia.org/wiki/List_of_algorithms,se-algo
Bully algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Byzantine fault tolerance,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Clock synchronization,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Berkeley algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Cristian's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Intersection algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Marzullo's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Dijkstra Scholten algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Huang's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Lamport ordering,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Mutual exclusion,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Lamport's Distributed Mutual Exclusion Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Naimi-Trehel's log(n) Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Maekawa's Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Raymond's Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Ricart Agrawala Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Paxos algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Snapshot algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Chandy Lamport algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Vector clocks,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Buddy memory allocation,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Garbage collectors,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Cheney's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Generational garbage collector,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Mark-compact algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Mark and sweep,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Semi space collector,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Reference counting,https://en.wikipedia.org/wiki/List_of_algorithms,ds-algo
Karn's Algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,network-algo
Luleå algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,network-algo
Network congestion,https://en.wikipedia.org/wiki/List_of_algorithms,network-algo
Exponential backoff,https://en.wikipedia.org/wiki/List_of_algorithms,network-algo
Nagle's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,network-algo
Truncated binary exponential backoff,https://en.wikipedia.org/wiki/List_of_algorithms,network-algo
Banker's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Page replacement algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Adaptive replacement cache,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Clock with Adaptive Replacement,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Dekker's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Lamport's Bakery algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Peterson's algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Earliest deadline first scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Fair-share scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Least slack time scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
List scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Multi level feedback queue,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Ratemonotonic scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Round robin scheduling,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Shortest job next,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Shortest remaining time,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Top-nodes algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Elevator algorithm,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Shortest seek first,https://en.wikipedia.org/wiki/List_of_algorithms,os-algo
Adobe Animate,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,actionscript
Flash Builder,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,actionscript
FlashDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,actionscript
IntelliJ IDEA,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,actionscript
Powerflasher FDT,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,actionscript
AonixADT,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,ada
GNAT Programming Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,ada
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,ada
SASM,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,assembly
NASM Develop IDE,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,assembly
RadASM,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,assembly
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,assembly
Basic4android,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
Gambas,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
FreeBASIC,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
Microsoft Visual Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
Microsoft Small Basic,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
MonoDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
PBASIC Stamp Editor,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
PureBasic,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
SharpDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
Xojo,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,basic
Anjuta,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
AppCode(IntelliJ IDEA),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
C++Builder,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Code::Blocks,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
CodeLite,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Dev C++,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Eclipse CDT,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Geany,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
GNAT Programming Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
JetBrains CLion,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
KDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
LabWindows/CVI,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
LccWin32,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Microsoft Visual Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Microsoft Visual Studio Express,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
MonoDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
NetBeans C/C++ pack,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
OpenWatcom,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Oracle Solaris Studio (formerly Sun Studio),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Pelles C,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Philasmicos Entwickler Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Qt Creator,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Rational Software Architect (Eclipse IBM),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Ultimate++ TheIDE,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Understand,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Xcode (Apple),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c
Microsoft Visual Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
MonoDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
SharpDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
Visual Studio Code,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
Xamarin Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
Eclipse,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
Rider,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,c-sharp
Allegro Common Lisp,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,lisp
LispWorks,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,lisp
SLIME(Emacs),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,lisp
DlangIDE,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Visual Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
NetBeans,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
CodeLite,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Xcode,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
MonoDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
KDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Geany,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Code::Blocks,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Poseidon IDE,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Entice Designer,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Zeus IDE,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Eclipse,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,d
Code::Blocks,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
Geany,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
GNAT Programming Studio,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
KDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
NetBeans,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
OpenWatcom,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
Photran (Eclipse),https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
Plato,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
Simply Fortran,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
IntelliJ IDEA,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,fortran
Eclipse JDT,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,groovy
IntelliJ IDEA,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,groovy
NetBeans,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,groovy
SlickEdit,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,groovy
Anjuta,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
BlueJ,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
DrJava,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
Eclipse JDT,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
Geany,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
Greenfoot,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
IntelliJ IDEA,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
JBuilder,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
JCreator,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
JDeveloper,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
jGRASP,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
KDevelop,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,java
